,j_coef,tp,tv
406,0.24002142815210736,Pub,Cafe
407,0.32391563390663597,Pub,Market
408,0.3049449062824313,Pub,Gay Bar
409,0.35200758063154863,Pub,Clothing Store
410,0.4680663002443596,Pub,Performing Arts Venue
411,0.3327143483997141,Pub,Flea Market
412,0.35379831087041136,Pub,Art Museum
413,0.27510374458495096,Pub,Bus Line
414,0.4399645522649584,Pub,Music Venue
415,0.3065933328673068,Pub,Bus Station
416,0.5915813755047982,Pub,Racetrack
417,0.3173422679694427,Pub,Art Gallery
418,0.3727926122889719,Pub,Train
419,0.7415649966066316,Pub,Athletic & Sport
420,0.28120665059913663,Pub,Electronics Store
421,0.29660179376734874,Pub,Fast Food Restaurant
422,0.3422295459478346,Pub,General Travel
423,0.245150265982446,Pub,Other Great Outdoors
424,0.2694743711963938,Pub,Italian Restaurant
425,0.15324843410788233,Pub,Airport Terminal
426,0.29742711371748165,Pub,Garden
427,0.9545780779586238,Pub,Tennis Court
428,0.267416084638462,Pub,Nightclub
429,0.5902085276603293,Pub,Science Museum
430,0.17432573013899,Pub,College Residence Hall
431,0.2622822133844375,Pub,Sandwich Place
432,0.3689914363879282,Pub,Sporting Goods Shop
433,0.598228361366153,Pub,Castle
434,0.4219581378141121,Pub,Light Rail
435,0.3020244583537611,Pub,Mexican Restaurant
436,0.31824572381098903,Pub,Movie Theater
437,0.38940064407465214,Pub,Theme Park
438,0.6759705048164532,Pub,Pool
439,0.27711530841117266,Pub,Cupcake Shop
440,26.13744534935536,Stadium,General Entertainment
441,15.07258864780746,Stadium,Building
442,20.469199845085864,Stadium,Platform
443,18.52592034380581,Stadium,Bridge
444,13.323403113189235,Stadium,Road
445,10.536650474259813,Stadium,Residential Building (Apartment / Condo)
446,11.070226821826761,Stadium,Mall
447,11.71195718109141,Stadium,Cafe
448,15.494599073792038,Stadium,Market
449,14.75510477539108,Stadium,Gay Bar
450,17.324368254140765,Stadium,Clothing Store
451,24.095898442741607,Stadium,Performing Arts Venue
452,16.07211548841272,Stadium,Flea Market
453,17.348932041230935,Stadium,Art Museum
454,13.527088984777533,Stadium,Bus Line
455,21.185185088435176,Stadium,Music Venue
456,15.100189223931133,Stadium,Bus Station
457,33.57654350716925,Stadium,Racetrack
458,15.83191907921565,Stadium,Art Gallery
459,18.390908194841696,Stadium,Train
460,38.770916718000905,Stadium,Athletic & Sport
461,13.96151919486783,Stadium,Electronics Store
462,14.827710377208,Stadium,Fast Food Restaurant
463,16.71145648171306,Stadium,General Travel
464,12.101107876115993,Stadium,Other Great Outdoors
465,13.132550777826701,Stadium,Italian Restaurant
466,7.669614093077892,Stadium,Airport Terminal
467,15.167157052521649,Stadium,Garden
468,48.614000296363706,Stadium,Tennis Court
469,12.933674839765267,Stadium,Nightclub
470,29.639597949722138,Stadium,Science Museum
471,8.445158437105299,Stadium,College Residence Hall
472,12.811283875679331,Stadium,Sandwich Place
473,18.835623421154512,Stadium,Sporting Goods Shop
474,29.269528023018424,Stadium,Castle
475,21.28447374786024,Stadium,Light Rail
476,14.759496108296435,Stadium,Mexican Restaurant
477,15.929436200753305,Stadium,Movie Theater
478,19.654625766559363,Stadium,Theme Park
479,39.19015396027289,Stadium,Pool
480,13.617315486493936,Stadium,Cupcake Shop
481,2.4202176465913405,General Entertainment,Coffee Shop
482,2.7556913206599054,General Entertainment,Building
483,3.7678159190384215,General Entertainment,Platform
484,2.6044983867095017,General Entertainment,Plaza
485,1.9767163325451929,General Entertainment,Gym
486,3.3974311613694805,General Entertainment,Bridge
487,1.9879814348933256,General Entertainment,Grocery Store
488,2.457459544107289,General Entertainment,Road
489,1.9263132694953131,General Entertainment,Residential Building (Apartment / Condo)
490,2.0353930276005268,General Entertainment,Mall
491,4.452584390697154,General Entertainment,Monument / Landmark
492,2.149566514259667,General Entertainment,Cafe
493,2.8681449964979917,General Entertainment,Market
494,2.7217885725129127,General Entertainment,Gay Bar
495,3.1829689117790623,General Entertainment,Clothing Store
496,4.5037842584763,General Entertainment,Performing Arts Venue
497,2.978357852287124,General Entertainment,Flea Market
498,2.4815321834543145,General Entertainment,History Museum
499,3.0209924750728376,General Entertainment,Scenic Lookout
500,3.2031692049661022,General Entertainment,Art Museum
501,2.3255571155743384,General Entertainment,Bar
502,3.0746158658536684,General Entertainment,Department Store
503,2.4806208513917167,General Entertainment,Bus Line
504,4.073986840734522,General Entertainment,Music Venue
505,2.779290398213893,General Entertainment,Bus Station
506,6.007875228924746,General Entertainment,Racetrack
507,2.883802577206439,General Entertainment,Art Gallery
508,3.3756297012636254,General Entertainment,Train
509,6.910798856198357,General Entertainment,Athletic & Sport
510,2.5482244391375333,General Entertainment,Electronics Store
511,2.6842171538592683,General Entertainment,Fast Food Restaurant
512,3.068158873489216,General Entertainment,General Travel
513,3.2770989737471434,General Entertainment,Soccer Stadium
514,2.2209676747456983,General Entertainment,Other Great Outdoors
515,3.0564760820900543,General Entertainment,Theater
516,2.4125090944609,General Entertainment,Italian Restaurant
517,1.4031436412864475,General Entertainment,Airport Terminal
518,1.7573716821837542,General Entertainment,Church
519,2.720133527438666,General Entertainment,Garden
520,8.891383447182381,General Entertainment,Tennis Court
521,2.379530708235162,General Entertainment,Nightclub
522,5.449343550572934,General Entertainment,Science Museum
523,1.5540866957019714,General Entertainment,College Residence Hall
524,2.3521642897043797,General Entertainment,Sandwich Place
525,3.385327914885824,General Entertainment,Sporting Goods Shop
526,5.4245211837097616,General Entertainment,Castle
527,3.900996836647901,General Entertainment,Light Rail
528,3.669712467572479,General Entertainment,Ramen /  Noodle House
529,2.7199481965778833,General Entertainment,Mexican Restaurant
530,2.9319953814008435,General Entertainment,Movie Theater
531,3.6117997033796723,General Entertainment,Theme Park
532,2.4467591766403483,General Entertainment,Farmers Market
533,6.471670836770258,General Entertainment,Pool
534,1.7432719757319315,General Entertainment,University
535,2.5008665734387083,General Entertainment,Cupcake Shop
536,0.5757447455528928,Coffee Shop,Building
537,0.8095007974116251,Coffee Shop,Platform
538,0.7166139661615385,Coffee Shop,Bridge
539,0.5197235265535721,Coffee Shop,Road
540,0.4078110686106161,Coffee Shop,Residential Building (Apartment / Condo)
541,0.4420949343834128,Coffee Shop,Mall
542,0.4596753610800829,Coffee Shop,Cafe
543,0.6138514996370067,Coffee Shop,Market
544,0.5791596733868908,Coffee Shop,Gay Bar
545,0.6878214031591351,Coffee Shop,Clothing Store
546,0.9142523534734276,Coffee Shop,Performing Arts Venue
547,0.6393411070054977,Coffee Shop,Flea Market
548,0.6812622419005318,Coffee Shop,Art Museum
549,0.522610843876486,Coffee Shop,Bus Line
550,0.8069599705755208,Coffee Shop,Music Venue
551,0.5909621991364499,Coffee Shop,Bus Station
552,1.1727039397832908,Coffee Shop,Racetrack
553,0.6127638111686549,Coffee Shop,Art Gallery
554,0.7260092375996134,Coffee Shop,Train
555,1.4570091541807926,Coffee Shop,Athletic & Sport
556,0.5468455608864218,Coffee Shop,Electronics Store
557,0.5713346902407064,Coffee Shop,Fast Food Restaurant
558,0.6538644964686152,Coffee Shop,General Travel
559,0.4691179560466085,Coffee Shop,Other Great Outdoors
560,0.5176898488868148,Coffee Shop,Italian Restaurant
561,0.3049726797490595,Coffee Shop,Airport Terminal
562,0.5800191403648461,Coffee Shop,Garden
563,1.8604873362988898,Coffee Shop,Tennis Court
564,0.5110085723637755,Coffee Shop,Nightclub
565,1.144349014981217,Coffee Shop,Science Museum
566,0.3318395205319767,Coffee Shop,College Residence Hall
567,0.504255139288337,Coffee Shop,Sandwich Place
568,0.7232616684607134,Coffee Shop,Sporting Goods Shop
569,1.1548704871257904,Coffee Shop,Castle
570,0.8213753687322222,Coffee Shop,Light Rail
571,0.5845043429182645,Coffee Shop,Mexican Restaurant
572,0.6192904425871851,Coffee Shop,Movie Theater
573,0.7803768070357316,Coffee Shop,Theme Park
574,1.3579923138184935,Coffee Shop,Pool
575,0.5421243049558965,Coffee Shop,Cupcake Shop
576,1.4411888834668891,Building,Platform
577,0.9912837943903396,Building,Plaza
578,0.7566401282082937,Building,Gym
579,1.2903235881280235,Building,Bridge
580,0.7664775232265544,Building,Grocery Store
581,0.9483632974608176,Building,Road
582,0.7415915082075956,Building,Residential Building (Apartment / Condo)
583,0.7763977534108562,Building,Mall
584,1.6997080123740158,Building,Monument / Landmark
585,0.8205042053089279,Building,Cafe
586,1.0952006070427576,Building,Market
587,1.0367615405540316,Building,Gay Bar
588,1.2149402567651475,Building,Clothing Store
589,1.7108774526359352,Building,Performing Arts Venue
590,1.1245789711533367,Building,Flea Market
591,0.9472222022615209,Building,History Museum
592,1.1668312205185831,Building,Scenic Lookout
593,1.2218822962298914,Building,Art Museum
594,0.8874375910810954,Building,Bar
595,1.1676853026698295,Building,Department Store
596,0.9439450391928074,Building,Bus Line
597,1.4896751582948962,Building,Music Venue
598,1.0623774415058929,Building,Bus Station
599,2.291613131547205,Building,Racetrack
600,1.1023081039280953,Building,Art Gallery
601,1.2915613423335062,Building,Train
602,2.622959485613607,Building,Athletic & Sport
603,0.9688078364434576,Building,Electronics Store
604,1.0247214352215734,Building,Fast Food Restaurant
605,1.1658576431950154,Building,General Travel
606,1.2181875548460162,Building,Soccer Stadium
607,0.8582060661691476,Building,Other Great Outdoors
608,1.1639508247694017,Building,Theater
609,0.9187707570408484,Building,Italian Restaurant
610,0.5393689459602721,Building,Airport Terminal
611,0.6702721649226739,Building,Church
612,1.0384390841603683,Building,Garden
613,3.5670510017641286,Building,Tennis Court
614,0.9087910813165436,Building,Nightclub
615,2.0809319748333297,Building,Science Museum
616,0.5977666208573683,Building,College Residence Hall
617,0.8997506347096662,Building,Sandwich Place
618,1.3051746015321493,Building,Sporting Goods Shop
619,2.0692456372338053,Building,Castle
620,1.4848829015101936,Building,Light Rail
621,1.3958079800183656,Building,Ramen /  Noodle House
622,1.0329278935728907,Building,Mexican Restaurant
623,1.1069660488703963,Building,Movie Theater
624,1.367988962544069,Building,Theme Park
625,0.9083104249064476,Building,Farmers Market
626,2.4925098424952203,Building,Pool
627,0.6650894854246948,Building,University
628,0.9546016091186053,Building,Cupcake Shop
629,2.363058527806745,Platform,Plaza
630,1.8185662784359509,Platform,Gym
631,3.1109291118804863,Platform,Bridge
632,1.82156797217621,Platform,Grocery Store
633,2.2385967560592417,Platform,Road
634,1.7595744305206338,Platform,Residential Building (Apartment / Condo)
635,1.8727607430802964,Platform,Mall
636,4.0161549409858335,Platform,Monument / Landmark
637,1.9746276654478616,Platform,Cafe
638,2.605995871744927,Platform,Market
639,2.4796485751763337,Platform,Gay Bar
640,2.9228656908449238,Platform,Clothing Store
641,3.967421746762907,Platform,Performing Arts Venue
642,2.6987403286345995,Platform,Flea Market
643,2.2599498060693723,Platform,History Museum
644,2.7678338658896275,Platform,Scenic Lookout
645,2.92255230974471,Platform,Art Museum
646,2.1265929130953083,Platform,Bar
647,2.813442555004308,Platform,Department Store
648,2.2837798778820804,Platform,Bus Line
649,3.4881464195988805,Platform,Music Venue
650,2.5612132434911157,Platform,Bus Station
651,5.0495474075724935,Platform,Racetrack
652,2.624269399942802,Platform,Art Gallery
653,3.196203801246196,Platform,Train
654,6.205703277295207,Platform,Athletic & Sport
655,2.3319978361393856,Platform,Electronics Store
656,2.451175904844649,Platform,Fast Food Restaurant
657,2.851748345811232,Platform,General Travel
658,2.778455999060649,Platform,Soccer Stadium
659,2.0380667349474084,Platform,Other Great Outdoors
660,2.786707501133955,Platform,Theater
661,2.211474478570587,Platform,Italian Restaurant
662,1.2833823344822042,Platform,Airport Terminal
663,1.6084511221212894,Platform,Church
664,2.488029878138268,Platform,Garden
665,8.135018796303255,Platform,Tennis Court
666,2.175519194633309,Platform,Nightclub
667,4.987764502889816,Platform,Science Museum
668,1.42915758987625,Platform,College Residence Hall
669,2.16480430995071,Platform,Sandwich Place
670,3.0826176496730695,Platform,Sporting Goods Shop
671,4.933920588939249,Platform,Castle
672,3.7194567771299534,Platform,Light Rail
673,3.3791709421817293,Platform,Ramen /  Noodle House
674,2.4818653637451016,Platform,Mexican Restaurant
675,2.6344155145633454,Platform,Movie Theater
676,3.28954152409432,Platform,Theme Park
677,2.1956306354927757,Platform,Farmers Market
678,5.753654692086459,Platform,Pool
679,1.5921414700145815,Platform,University
680,2.3052853186307005,Platform,Cupcake Shop
681,5.0301758269565235,Plaza,Bridge
682,3.647533590637855,Plaza,Road
683,2.8691961197844016,Plaza,Residential Building (Apartment / Condo)
684,3.0429564522635038,Plaza,Mall
685,3.2005811225037304,Plaza,Cafe
686,4.241168048874705,Plaza,Market
687,4.049022977369023,Plaza,Gay Bar
688,4.749471866511857,Plaza,Clothing Store
689,6.433406728102001,Plaza,Performing Arts Venue
690,4.411015290128347,Plaza,Flea Market
691,4.769844337867049,Plaza,Art Museum
692,3.6879614519287998,Plaza,Bus Line
693,5.704615827191278,Plaza,Music Venue
694,4.142097132451373,Plaza,Bus Station
695,8.235126110967931,Plaza,Racetrack
696,4.267861567455757,Plaza,Art Gallery
697,5.041099570045588,Plaza,Train
698,10.193789875798648,Plaza,Athletic & Sport
699,3.807666258532437,Plaza,Electronics Store
700,3.9758011706159113,Plaza,Fast Food Restaurant
701,4.571500348426677,Plaza,General Travel
702,3.308747153759767,Plaza,Other Great Outdoors
703,3.591290813949889,Plaza,Italian Restaurant
704,2.0980522919583504,Plaza,Airport Terminal
705,4.026523786580197,Plaza,Garden
706,13.28825716958165,Plaza,Tennis Court
707,3.5490729591592687,Plaza,Nightclub
708,8.077489215756572,Plaza,Science Museum
709,2.3112271539800564,Plaza,College Residence Hall
710,3.507542275227816,Plaza,Sandwich Place
711,5.015175893006456,Plaza,Sporting Goods Shop
712,8.10105038119887,Plaza,Castle
713,5.808367327854816,Plaza,Light Rail
714,4.039558241882031,Plaza,Mexican Restaurant
715,4.290431836516603,Plaza,Movie Theater
716,5.3779699118985,Plaza,Theme Park
717,9.375742947252313,Plaza,Pool
718,3.7300890335571246,Plaza,Cupcake Shop
719,2.424176203005939,Gym,Bridge
720,1.7712216409360677,Gym,Road
721,1.3849034929046211,Gym,Residential Building (Apartment / Condo)
722,1.4684822701025706,Gym,Mall
723,1.5481697424350231,Gym,Cafe
724,2.0609146196456565,Gym,Market
725,1.9600724596577364,Gym,Gay Bar
726,2.293990335045706,Gym,Clothing Store
727,3.0889159698870285,Gym,Performing Arts Venue
728,2.126562667438345,Gym,Flea Market
729,2.2975689966281143,Gym,Art Museum
730,1.7862047592537955,Gym,Bus Line
731,2.7546821894661053,Gym,Music Venue
732,2.001486450374659,Gym,Bus Station
733,3.9924578488367097,Gym,Racetrack
734,2.0604521052405578,Gym,Art Gallery
735,2.439404582118587,Gym,Train
736,4.874733785750232,Gym,Athletic & Sport
737,1.829142022275664,Gym,Electronics Store
738,1.916268510210764,Gym,Fast Food Restaurant
739,2.2063007853128336,Gym,General Travel
740,1.5928127896352509,Gym,Other Great Outdoors
741,1.73483913980744,Gym,Italian Restaurant
742,1.0115153936912091,Gym,Airport Terminal
743,1.9424333141635008,Gym,Garden
744,6.407305925904557,Gym,Tennis Court
745,1.7177710621671352,Gym,Nightclub
746,3.907544608755496,Gym,Science Museum
747,1.117468265188941,Gym,College Residence Hall
748,1.6926697833509117,Gym,Sandwich Place
749,2.4242348629226216,Gym,Sporting Goods Shop
750,3.87534467101968,Gym,Castle
751,2.8043278406826726,Gym,Light Rail
752,1.951638048891041,Gym,Mexican Restaurant
753,2.0721812308860343,Gym,Movie Theater
754,2.5927544885259595,Gym,Theme Park
755,4.5328311054981265,Gym,Pool
756,1.8037959499800615,Gym,Cupcake Shop
757,6.807572325380572,Bridge,Grocery Store
758,8.390888662709113,Bridge,Road
759,6.574876866156696,Bridge,Residential Building (Apartment / Condo)
760,6.968145969797435,Bridge,Mall
761,15.10794013741132,Bridge,Monument / Landmark
762,7.353641715873213,Bridge,Cafe
